Num scan;Nom du Locator;X;Y;Z;% NORD;Plancher
4216;R648_09;3.818735;8.331176;17.650;50;PLANCHER 06 (+16.00m)
2264;R612_01;-2.335118;13.152891;19.850;50;PLANCHER 06 (+16.00m)
2266;R612_02;0.223648;13.391532;19.850;50;PLANCHER 06 (+16.00m)
1079;R622_01;12.578309;-4.427021;17.650;50;PLANCHER 06 (+16.00m)
1080;R622_02;11.676775;-6.853208;17.650;50;PLANCHER 06 (+16.00m)
3197;R632_01;-10.490354;-8.603245;19.850;50;PLANCHER 06 (+16.00m)
3198;R632_02;-11.822768;-6.720629;19.850;50;PLANCHER 06 (+16.00m)
4208;R648_01;6.912234;12.308532;16.350;50;PLANCHER 06 (+16.00m)
4209;R648_02;6.654893;10.630977;16.350;50;PLANCHER 06 (+16.00m)
4210;R648_03;3.677318;13.298451;16.350;50;PLANCHER 06 (+16.00m)
4211;R648_04;3.829707;8.554608;16.350;50;PLANCHER 06 (+16.00m)
1071;R722_01;12.135599;-6.557358;21.650;50;PLANCHER 07 (+20.00m)
1072;R722_02;9.124638;-7.423296;21.650;50;PLANCHER 07 (+20.00m)
1073;R722_03;6.804514;-4.241411;21.650;50;PLANCHER 07 (+20.00m)
1074;R722_04;8.740161;-1.908029;21.650;50;PLANCHER 07 (+20.00m)
1075;R722_05;13.532874;-3.545374;21.650;50;PLANCHER 07 (+20.00m)
1076;R722_06;12.162515;-7.656634;21.650;50;PLANCHER 07 (+20.00m)
1077;R722_07;13.067094;-6.275563;21.650;50;PLANCHER 07 (+20.00m)
1078;R722_08;13.726938;-4.191563;21.650;50;PLANCHER 07 (+20.00m)
2083;R730_01;-15.751512;7.372467;19.650;50;PLANCHER 07 (+20.00m)
2084;R730_02;-13.483452;10.437471;21.650;50;PLANCHER 07 (+20.00m)
2085;R730_03;-12.764076;12.353001;21.650;50;PLANCHER 07 (+20.00m)
2152;R720_01;17.452790;3.690278;21.650;50;PLANCHER 07 (+20.00m)
2153;R720_02;16.773192;0.292288;21.650;50;PLANCHER 07 (+20.00m)
2154;R720_03;16.655001;-2.692033;21.650;50;PLANCHER 07 (+20.00m)
2155;R720_04;15.650378;-5.824093;21.650;50;PLANCHER 07 (+20.00m)
2156;R720_05;14.968179;-7.682828;21.650;50;PLANCHER 07 (+20.00m)
2157;R720_06;14.009596;-9.231501;21.650;50;PLANCHER 07 (+20.00m)
2158;R720_07;12.934563;-10.664863;21.650;50;PLANCHER 07 (+20.00m)
2159;R720_08;11.897182;-12.265439;21.650;50;PLANCHER 07 (+20.00m)
2160;R720_09;9.913038;-12.962347;21.650;50;PLANCHER 07 (+20.00m)
2161;R720_10;8.246715;-14.780154;21.650;50;PLANCHER 07 (+20.00m)
2162;R720_11;6.327919;-15.638562;21.650;50;PLANCHER 07 (+20.00m)
2163;R720_12;4.796344;-16.859334;21.650;50;PLANCHER 07 (+20.00m)
2164;R720_13;3.257797;-17.684932;21.650;50;PLANCHER 07 (+20.00m)
2165;R720_14;0.744956;-17.752240;21.650;50;PLANCHER 07 (+20.00m)
2166;R720_15;-0.614590;-17.713198;21.650;50;PLANCHER 07 (+20.00m)
2167;R720_16;-2.196499;-17.713198;21.650;50;PLANCHER 07 (+20.00m)
2168;R730_04;-3.902781;-17.478930;21.650;50;PLANCHER 07 (+20.00m)
2169;R730_05;-6.088130;-15.998734;21.650;50;PLANCHER 07 (+20.00m)
2170;R730_06;-8.125760;-14.866778;21.650;50;PLANCHER 07 (+20.00m)
2171;R730_07;-10.082677;-13.424315;21.650;50;PLANCHER 07 (+20.00m)
2172;R730_08;-11.386268;-12.305583;21.650;50;PLANCHER 07 (+20.00m)
2173;R730_09;-12.356774;-11.304469;21.650;50;PLANCHER 07 (+20.00m)
2174;R730_10;-13.773724;-9.923234;21.650;50;PLANCHER 07 (+20.00m)
2175;R730_11;-14.889484;-8.110809;21.650;50;PLANCHER 07 (+20.00m)
2176;R730_12;-15.076248;-5.871667;21.650;50;PLANCHER 07 (+20.00m)
2177;R730_13;-16.900573;-3.069517;21.650;50;PLANCHER 07 (+20.00m)
2178;R730_14;-16.961524;1.948776;21.650;50;PLANCHER 07 (+20.00m)
2179;R730_15;-16.096216;5.830137;21.650;50;PLANCHER 07 (+20.00m)
2180;R730_16;-13.110806;10.273237;21.650;50;PLANCHER 07 (+20.00m)
2181;R710_01;-11.217326;11.875718;21.650;50;PLANCHER 07 (+20.00m)
2182;R710_02;16.337175;5.050233;21.650;50;PLANCHER 07 (+20.00m)
2183;R710_03;15.223258;6.800765;21.650;50;PLANCHER 07 (+20.00m)
2184;R710_04;14.510319;9.529599;21.650;50;PLANCHER 07 (+20.00m)
2185;R710_05;12.764849;10.537547;21.650;50;PLANCHER 07 (+20.00m)
2186;R710_06;11.809147;13.036190;21.650;50;PLANCHER 07 (+20.00m)
2187;R710_07;8.719843;15.424375;21.650;50;PLANCHER 07 (+20.00m)
2188;R710_08;3.048123;17.726850;21.650;50;PLANCHER 07 (+20.00m)
2189;R741_01;13.591042;5.317206;21.650;50;PLANCHER 07 (+20.00m)
2190;R741_02;12.761919;6.267934;21.650;50;PLANCHER 07 (+20.00m)
2191;R741_03;10.701190;5.196355;21.650;50;PLANCHER 07 (+20.00m)
2192;R741_04;7.843668;5.384749;21.650;50;PLANCHER 07 (+20.00m)
2201;R710_09;5.107509;15.605594;23.650;50;PLANCHER 07 (+20.00m)
2202;R710_10;5.673177;15.419984;23.400;50;PLANCHER 07 (+20.00m)
2211;R711_01;-9.686865;10.027035;21.650;50;PLANCHER 07 (+20.00m)
2212;R711_02;-7.464294;11.349994;21.650;50;PLANCHER 07 (+20.00m)
2213;R711_03;-5.506315;11.932096;21.650;50;PLANCHER 07 (+20.00m)
2214;R711_04;-7.728886;7.169445;21.650;50;PLANCHER 07 (+20.00m)
2215;R711_05;-4.606703;10.503301;21.650;50;PLANCHER 07 (+20.00m)
2216;R711_06;-4.020532;8.234377;21.650;50;PLANCHER 07 (+20.00m)
2217;R740_01;-13.506372;-4.866278;21.650;50;PLANCHER 07 (+20.00m)
2218;R740_02;-11.922828;-3.417503;21.650;50;PLANCHER 07 (+20.00m)
2219;R740_03;-10.271899;-2.474116;21.650;50;PLANCHER 07 (+20.00m)
2220;R740_04;-7.306966;-1.766575;21.650;50;PLANCHER 07 (+20.00m)
2221;R740_05;-4.982189;-0.216723;21.650;50;PLANCHER 07 (+20.00m)
2222;R740_06;-4.881111;2.310209;21.650;50;PLANCHER 07 (+20.00m)
2223;R711_07;-5.992961;4.365447;21.650;50;PLANCHER 07 (+20.00m)
2224;R740_07;-5.049573;-3.147964;21.650;50;PLANCHER 07 (+20.00m)
2225;R740_08;-4.308340;-5.068432;21.650;50;PLANCHER 07 (+20.00m)
2226;R731_01;-4.091460;-8.309995;21.650;50;PLANCHER 07 (+20.00m)
2227;R731_02;-3.533414;-10.324450;21.650;50;PLANCHER 07 (+20.00m)
2228;R731_03;-4.143182;-13.792541;21.650;50;PLANCHER 07 (+20.00m)
2229;R731_04;-6.732733;-10.089205;21.650;50;PLANCHER 07 (+20.00m)
2230;R721_01;14.216010;-0.166471;21.650;50;PLANCHER 07 (+20.00m)
2231;R721_02;10.619258;0.031152;21.650;50;PLANCHER 07 (+20.00m)
2232;R740_09;5.601003;-5.552420;21.650;50;PLANCHER 07 (+20.00m)
2233;R744_01;6.103567;-7.562675;21.650;50;PLANCHER 07 (+20.00m)
2234;R740_10;5.793716;-2.880418;21.650;50;PLANCHER 07 (+20.00m)
2235;R740_11;6.439915;-1.278093;21.650;50;PLANCHER 07 (+20.00m)
2236;R740_12;8.010958;-1.119062;21.650;50;PLANCHER 07 (+20.00m)
2237;R721_03;8.075625;1.643403;21.650;50;PLANCHER 07 (+20.00m)
2238;R741_05;4.620416;7.053074;21.650;50;PLANCHER 07 (+20.00m)
2239;R740_13;-2.529577;5.499019;21.650;50;PLANCHER 07 (+20.00m)
2240;R740_14;-0.283109;5.418788;21.650;50;PLANCHER 07 (+20.00m)
2241;R740_15;2.805784;4.817055;21.650;50;PLANCHER 07 (+20.00m)
2262;R712_07;0.709160;14.009056;21.650;50;PLANCHER 07 (+20.00m)
2263;R712_08;-3.158882;13.826475;21.650;50;PLANCHER 07 (+20.00m)
2265;R712_09;-1.104485;13.992153;21.650;50;PLANCHER 07 (+20.00m)
3199;R732_01;-12.639205;-6.385346;21.650;50;PLANCHER 07 (+20.00m)
3200;R732_02;-11.683561;-8.046415;21.650;50;PLANCHER 07 (+20.00m)
3201;R732_03;-10.344518;-9.398716;21.650;50;PLANCHER 07 (+20.00m)
3202;R732_04;-10.132392;-9.769936;21.650;50;PLANCHER 07 (+20.00m)
3203;R732_05;-6.446709;-7.542616;21.650;50;PLANCHER 07 (+20.00m)
3204;R732_06;-6.499741;-4.135348;21.650;50;PLANCHER 07 (+20.00m)
3205;R732_07;-9.734656;-3.472456;21.650;50;PLANCHER 07 (+20.00m)
3206;R732_08;-12.691158;-5.805838;21.650;50;PLANCHER 07 (+20.00m)
4068;R749_01;11.352526;9.285033;21.650;50;PLANCHER 07 (+20.00m)
4069;R749_02;10.107735;9.699963;21.650;50;PLANCHER 07 (+20.00m)
4070;R749_03;9.315596;8.379730;21.650;50;PLANCHER 07 (+20.00m)
4071;R749_04;7.187755;9.035390;21.650;50;PLANCHER 07 (+20.00m)
4072;R749_05;7.470955;12.283067;21.650;50;PLANCHER 07 (+20.00m)
4073;R748_01;5.790704;13.030349;21.650;50;PLANCHER 07 (+20.00m)
4074;R748_02;5.858325;12.035786;21.650;50;PLANCHER 07 (+20.00m)
4075;R748_03;2.593458;12.103049;21.650;50;PLANCHER 07 (+20.00m)
4076;R748_04;2.696661;9.357863;21.650;50;PLANCHER 07 (+20.00m)
2286;R740_16;1.539643;7.358198;21.650;50;PLANCHER 07 (+20.00m)
2288;R740_17;0.279774;6.846376;21.650;50;PLANCHER 07 (+20.00m)
2256;R712_01;0.362855;8.095020;21.650;50;PLANCHER 07 (+20.00m)
2257;R712_02;-1.983785;7.988958;21.650;50;PLANCHER 07 (+20.00m)
2258;R712_03;-3.269796;9.248454;21.650;50;PLANCHER 07 (+20.00m)
2259;R712_04;-3.503466;12.128722;21.650;50;PLANCHER 07 (+20.00m)
2260;R712_05;-1.883444;13.264224;21.650;50;PLANCHER 07 (+20.00m)
2261;R712_06;0.207075;13.487652;21.650;50;PLANCHER 07 (+20.00m)
1045;R732_01;-10.858259;-4.673949;32.150;50;PLANCHER 08 (+24.00m)
1046;R732_02;-10.121702;-9.720079;27.650;50;PLANCHER 08 (+24.00m)
1047;R732_03;-11.509963;-8.048774;27.650;50;PLANCHER 08 (+24.00m)
1048;R732_04;-11.736592;-5.005395;27.650;50;PLANCHER 08 (+24.00m)
1049;R732_05;-9.094237;-3.230850;27.650;50;PLANCHER 08 (+24.00m)
1050;R732_06;-6.314232;-4.387460;27.650;50;PLANCHER 08 (+24.00m)
1051;R732_07;-6.303119;-7.741048;27.650;50;PLANCHER 08 (+24.00m)
2193;R710_01;7.321570;15.038821;25.550;50;PLANCHER 08 (+24.00m)
2194;R710_02;7.991117;13.834374;25.550;50;PLANCHER 08 (+24.00m)
2195;R849_01;7.304382;12.640052;25.550;50;PLANCHER 08 (+24.00m)
2196;R849_02;8.558420;11.460660;25.550;50;PLANCHER 08 (+24.00m)
2197;R849_03;9.902032;9.086945;25.550;50;PLANCHER 08 (+24.00m)
2198;R848_01;5.274035;13.446220;25.550;50;PLANCHER 08 (+24.00m)
2199;R848_02;2.575259;12.904306;25.550;50;PLANCHER 08 (+24.00m)
2200;R848_03;2.273301;11.191937;27.650;50;PLANCHER 08 (+24.00m)
2246;R712_01;-2.920120;6.462647;27.650;50;PLANCHER 08 (+24.00m)
2247;R712_02;-2.038480;7.400716;27.650;50;PLANCHER 08 (+24.00m)
2248;R712_03;-0.450845;6.777521;27.650;50;PLANCHER 08 (+24.00m)
2249;R712_04;1.189814;6.379786;27.650;50;PLANCHER 08 (+24.00m)
2250;R712_05;-3.711591;9.358611;27.650;50;PLANCHER 08 (+24.00m)
2251;R712_06;-3.889582;12.206460;27.650;50;PLANCHER 08 (+24.00m)
2252;R712_07;-1.362116;13.559188;27.650;50;PLANCHER 08 (+24.00m)
2253;R712_08;1.094153;12.384451;27.650;50;PLANCHER 08 (+24.00m)
3239;R722_01;8.833919;-7.133701;31.650;50;PLANCHER 08 (+24.00m)
3240;R722_02;13.439309;-3.994600;27.650;50;PLANCHER 08 (+24.00m)
3241;R722_03;12.671554;-5.969186;27.650;50;PLANCHER 08 (+24.00m)
3242;R722_04;10.453738;-7.234371;27.650;50;PLANCHER 08 (+24.00m)
3243;R722_05;8.818320;-1.772979;27.650;50;PLANCHER 08 (+24.00m)
3244;R722_06;6.964432;-3.276812;27.650;50;PLANCHER 08 (+24.00m)
3245;R722_07;7.445863;-6.695771;27.650;50;PLANCHER 08 (+24.00m)
4066;R841_01;12.237682;5.238568;25.650;50;PLANCHER 08 (+24.00m)
4067;R841_02;11.897689;4.159971;25.650;50;PLANCHER 08 (+24.00m)
2254;R712_09;0.987359;12.811628;32.150;50;PLANCHER 08 (+24.00m)
2255;R712_10;0.359565;12.704542;32.150;50;PLANCHER 08 (+24.00m)
2281;R730_01;-12.948028;10.401887;25.650;50;PLANCHER 08 (+24.00m)
2282;R730_02;-11.980205;10.998490;25.650;50;PLANCHER 08 (+24.00m)
2283;R710_11;-11.323942;12.271244;25.650;50;PLANCHER 08 (+24.00m)
2284;R730_03;-12.537035;11.018377;25.650;50;PLANCHER 08 (+24.00m)
2285;R710_12;-11.483036;12.423709;25.650;50;PLANCHER 08 (+24.00m)
2203;R710_03;1.077122;17.947814;27.350;50;PLANCHER 08 (+24.00m)
2204;R710_04;0.458047;15.995145;27.350;50;PLANCHER 08 (+24.00m)
2205;R710_05;-2.460944;17.680091;27.350;50;PLANCHER 08 (+24.00m)
2206;R710_06;-4.217086;17.442775;27.350;50;PLANCHER 08 (+24.00m)
2207;R710_07;-6.827566;16.612168;27.350;50;PLANCHER 08 (+24.00m)
2208;R710_08;-8.275196;15.923950;27.350;50;PLANCHER 08 (+24.00m)
2209;R710_09;-10.505970;13.930492;27.350;50;PLANCHER 08 (+24.00m)
2210;R710_10;-11.478967;13.835566;27.350;50;PLANCHER 08 (+24.00m)
1052;R732_01;-8.439670;-8.709714;-6.850;50;
1053;R732_02;-5.579878;-6.353533;-6.850;50;
1054;R732_03;-7.828143;-2.990130;-6.850;50;
1055;R732_04;-11.173560;-4.752769;-6.850;50;
2242;R712_01;0.690219;14.026533;-6.850;50;
2243;R712_02;-3.271948;13.509728;-6.850;50;
2244;R712_03;-2.927412;7.824880;-6.850;50;
2245;R712_04;1.494137;8.111993;-6.850;50;
2267;R910_01;6.521355;14.658721;-7.150;50;
2268;R910_02;9.296874;13.095047;-7.150;50;
2269;R910_03;12.691638;9.987429;-7.150;50;
2270;R910_04;14.902122;5.847796;-7.150;50;
2271;R910_05;16.067650;0.623015;-7.150;50;
2272;R910_06;15.424600;-4.762527;-7.150;50;
2273;R910_07;12.542161;-9.715484;-7.150;50;
2274;R910_08;8.827700;-13.429945;-7.150;50;
2275;R910_09;2.884563;-15.534806;-7.150;50;
2276;R910_10;-4.358636;-15.225267;-7.150;50;
2277;R910_11;-11.356416;-11.178760;-7.150;50;
2278;R910_12;-15.302596;-4.662975;-7.150;50;
2279;R910_13;-15.914164;1.802121;-7.150;50;
2280;R910_14;-13.438858;8.960440;-7.150;50;
3234;R722_01;11.697927;-2.960434;-6.850;50;
3235;R722_02;8.589809;-1.509979;-6.850;50;
3236;R722_03;6.724938;-5.239721;-6.850;50;
3237;R722_04;7.343114;-7.065334;-6.850;50;
3238;R722_05;9.685050;-7.015789;-6.850;50;
